"generator_app","qvd_path_raw","qvd_field","db_connection","db_schema","db_table","db_column","src_qvd_path","src_qvd_field","status","line"
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Provider.QVD","IEP Provider Extract Date","AzureDbProdNIAADL","ESS","SUB816_PROVIDER_NIAA","PROV.EXTRACT_DATE",NA,NA,"mapped-chained",1066
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Provider.QVD","prov.[IEP Provider ID]","AzureDbProdNIAADL","ESS","SUB816_PROVIDER_NIAA","PROV.ProviderId",NA,NA,"parse-error",1066
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Provider.QVD","IEP Provider TypeCode","AzureDbProdNIAADL","ESS","SUB816_PROVIDER_NIAA","PROV.ProviderTypeCode",NA,NA,"mapped-chained",1066
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Provider.QVD","IEP Provider StatusCode","AzureDbProdNIAADL","ESS","SUB816_PROVIDER_NIAA","PROV.ProviderStatusCode",NA,NA,"mapped-chained",1066
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Provider.QVD","IEP Provider StatusDate","AzureDbProdNIAADL","ESS","SUB816_PROVIDER_NIAA","PROV.ProviderStatusDate",NA,NA,"mapped-chained",1066
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Provider.QVD","IEP Provider ABN","AzureDbProdNIAADL","ESS","SUB816_PROVIDER_NIAA","PROV.ProviderABN",NA,NA,"mapped-chained",1066
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Provider.QVD","IEP Provider LegalName","AzureDbProdNIAADL","ESS","SUB816_PROVIDER_NIAA","PROV.LegalName",NA,NA,"mapped-chained",1066
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Provider.QVD","IEP Provider TradingName","AzureDbProdNIAADL","ESS","SUB816_PROVIDER_NIAA","PROV.TradingName",NA,NA,"mapped-chained",1066
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Provider.QVD","IEP Provider PhoneNumber","AzureDbProdNIAADL","ESS","SUB816_PROVIDER_NIAA","PROV.ProviderContactPhoneNumber",NA,NA,"mapped-chained",1066
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Provider.QVD","IEP Provider ShortDescription","AzureDbProdNIAADL","ESS","SUB816_PROVIDER_NIAA","PROV.ShortDescription",NA,NA,"mapped-chained",1066
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Provider.QVD","IEP Provider IndustryCode","AzureDbProdNIAADL","ESS","SUB816_PROVIDER_NIAA","PROV.IndustryCode",NA,NA,"mapped-chained",1066
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Provider.QVD","IEP Provider OrganisationCode","AzureDbProdNIAADL","ESS","SUB816_PROVIDER_NIAA","PROV.OrganisationCode",NA,NA,"mapped-chained",1066
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Provider.QVD","OLD Provider ID","AzureDbProdNIAADL","ESS","IEP_PROVIDER_MAPPING","MAP.[IesProviderId]",NA,NA,"parse-error",1066
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Provider.QVD","IEP Provider AddressLine1","AzureDbProdNIAADL","ESS","SUB812_PROVIDER_ADDRESS_NIAA","LEGAL_ADDR.AddressLine1",NA,NA,"mapped-chained",1066
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Provider.QVD","IEP Provider AddressLine2","AzureDbProdNIAADL","ESS","SUB812_PROVIDER_ADDRESS_NIAA","LEGAL_ADDR.AddressLine2",NA,NA,"mapped-chained",1066
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Provider.QVD","IEP Provider AddressLine3","AzureDbProdNIAADL","ESS","SUB812_PROVIDER_ADDRESS_NIAA","LEGAL_ADDR.AddressLine3",NA,NA,"mapped-chained",1066
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Provider.QVD","IEP Provider Locality","AzureDbProdNIAADL","ESS","SUB812_PROVIDER_ADDRESS_NIAA","LEGAL_ADDR.Locality",NA,NA,"mapped-chained",1066
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Provider.QVD","IEP Provider State","AzureDbProdNIAADL","ESS","SUB812_PROVIDER_ADDRESS_NIAA","LEGAL_ADDR.StateCode",NA,NA,"mapped-chained",1066
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Provider.QVD","IEP Provider Post","AzureDbProdNIAADL","ESS","SUB812_PROVIDER_ADDRESS_NIAA","LEGAL_ADDR.PostCode",NA,NA,"mapped-chained",1066
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Provider.QVD","IEP Provider HO AddressLine1","AzureDbProdNIAADL","ESS","SUB812_PROVIDER_ADDRESS_NIAA","HO_ADDR.AddressLine1",NA,NA,"mapped-chained",1066
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Provider.QVD","IEP Provider HO AddressLine2","AzureDbProdNIAADL","ESS","SUB812_PROVIDER_ADDRESS_NIAA","HO_ADDR.AddressLine2",NA,NA,"mapped-chained",1066
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Provider.QVD","IEP Provider HO AddressLine3","AzureDbProdNIAADL","ESS","SUB812_PROVIDER_ADDRESS_NIAA","HO_ADDR.AddressLine3",NA,NA,"mapped-chained",1066
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Provider.QVD","IEP Provider HO Locality","AzureDbProdNIAADL","ESS","SUB812_PROVIDER_ADDRESS_NIAA","HO_ADDR.Locality",NA,NA,"mapped-chained",1066
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Provider.QVD","IEP Provider HO State","AzureDbProdNIAADL","ESS","SUB812_PROVIDER_ADDRESS_NIAA","HO_ADDR.StateCode",NA,NA,"mapped-chained",1066
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Provider.QVD","IEP Provider HO Post","AzureDbProdNIAADL","ESS","SUB812_PROVIDER_ADDRESS_NIAA","HO_ADDR.PostCode",NA,NA,"mapped-chained",1066
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Provider.QVD","IEP Provider POST AddressLine1","AzureDbProdNIAADL","ESS","SUB812_PROVIDER_ADDRESS_NIAA","POST_ADDR.AddressLine1",NA,NA,"mapped-chained",1066
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Provider.QVD","IEP Provider POST AddressLine2","AzureDbProdNIAADL","ESS","SUB812_PROVIDER_ADDRESS_NIAA","POST_ADDR.AddressLine2",NA,NA,"mapped-chained",1066
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Provider.QVD","IEP Provider POST AddressLine3","AzureDbProdNIAADL","ESS","SUB812_PROVIDER_ADDRESS_NIAA","POST_ADDR.AddressLine3",NA,NA,"mapped-chained",1066
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Provider.QVD","IEP Provider POST Locality","AzureDbProdNIAADL","ESS","SUB812_PROVIDER_ADDRESS_NIAA","POST_ADDR.Locality",NA,NA,"mapped-chained",1066
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Provider.QVD","IEP Provider POST State","AzureDbProdNIAADL","ESS","SUB812_PROVIDER_ADDRESS_NIAA","POST_ADDR.StateCode",NA,NA,"mapped-chained",1066
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Provider.QVD","IEP Provider POST Post","AzureDbProdNIAADL","ESS","SUB812_PROVIDER_ADDRESS_NIAA","POST_ADDR.PostCode",NA,NA,"mapped-chained",1066
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/IEP_Provider.QVD","IEP Provider Status Desc","AzureDbProdNIAADL",NA,NA,"ISNULL(YYS.LONG_DESC,'Unknown')",NA,NA,"expr-column",1066
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/CDP_Contract_Referral_Placement.QVD","CDP Contract Referral Placement Snapshot Date","AzureDbProdNIAADL",NA,NA,"$(vSNAPSHOT_DATE)",NA,NA,"expr-column",1069
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/CDP_Contract_Referral_Placement.QVD","_CDP Job Seeker to Contract Referral Placement Key","AzureDbProdNIAADL",NA,NA,"CONVERT(VARCHAR,CRP.JobSeekerId) + '|' + $(vSNAPSHOT_DATE)",NA,NA,"expr-column",1069
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/CDP_Contract_Referral_Placement.QVD","Contract Referral Job Seeker ID","AzureDbProdNIAADL","ESS","SUB801_CDP_CRP_HISTORY_NIAA","CRP.JobSeekerId",NA,NA,"mapped",1069
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/CDP_Contract_Referral_Placement.QVD","Contract Referral Placement Status","AzureDbProdNIAADL","ESS","SUB811_LOOKUP_ADW_CODE_NIAA","YSP.LONG_DESC",NA,NA,"mapped",1069
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/CDP_Contract_Referral_Placement.QVD","ROW_NUM","AzureDbProdNIAADL",NA,NA,"ROW_NUMBER() OVER(PARTITION BY CRP.JobSeekerId,CRP.PlacementDate,CRP.PlacementTypeCode ORDER BY CRP.EFFECTIVE_START_DATE DESC)",NA,NA,"expr-column",1069
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/CDP_Contract_Referral_Placement.QVD","Current Caseload Flag","AzureDbProdNIAADL",NA,NA,"CASE WHEN CRP.StatusCode IN ('COM','PND','SUS') THEN 'Yes' ELSE 'No' END",NA,NA,"expr-column",1069
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/CDP_Contract_Referral_Placement.QVD","Contract Placement Flag","AzureDbProdNIAADL",NA,NA,"Yes",NA,NA,"expr-column",1069
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/CDP_Contract_Referral_Placement.QVD","CDP Contract Referral Placement Row Counter","AzureDbProdNIAADL",NA,NA,"1",NA,NA,"expr-column",1069
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/CDP_Job_Seeker.QVD","CDP Job Seeker Extract Date","AzureDbProdNIAADL","ESS","SUB814_JOBSEEKER_NIAA","JS.[EXTRACT_DATE]",NA,NA,"parse-error",1072
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/CDP_Job_Seeker.QVD","CDP Job Seeker Snapshot Date","AzureDbProdNIAADL",NA,NA,"$(vSNAPSHOT_DATE)",NA,NA,"expr-column",1072
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/CDP_Job_Seeker.QVD","_CDP Job Seeker Key","AzureDbProdNIAADL",NA,NA,"CONVERT(VARCHAR,JS.[JOB_SEEKER_ID]) + '|' + $(vSNAPSHOT_DATE)",NA,NA,"parse-error",1072
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/CDP_Job_Seeker.QVD","_CDP Job Seeker to Contract Referral Placement Key","AzureDbProdNIAADL",NA,NA,"CONVERT(VARCHAR,JS.[JOB_SEEKER_ID]) + '|' + $(vSNAPSHOT_DATE)",NA,NA,"parse-error",1072
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/CDP_Job_Seeker.QVD","_CDP Job Seeker to Contract Referral Key","AzureDbProdNIAADL",NA,NA,"CONVERT(VARCHAR,JS.[JOB_SEEKER_ID]) + '|' + $(vSNAPSHOT_DATE)",NA,NA,"parse-error",1072
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/CDP_Job_Seeker.QVD","_CDP Job Seeker to JSCI Key","AzureDbProdNIAADL",NA,NA,"CONVERT(VARCHAR,JS.[JOB_SEEKER_ID]) + '|' + $(vSNAPSHOT_DATE)",NA,NA,"parse-error",1072
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/CDP_Job_Seeker.QVD","Job Seeker ID","AzureDbProdNIAADL","ESS","SUB814_JOBSEEKER_NIAA","JS.[JOB_SEEKER_ID]",NA,NA,"parse-error",1072
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/CDP_Job_Seeker.QVD","CRN","AzureDbProdNIAADL",NA,NA,"CRN",NA,NA,"mapped",1072
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/CDP_Job_Seeker.QVD","Birth Date","AzureDbProdNIAADL",NA,NA,"BIRTH_DATE",NA,NA,"mapped",1072
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/CDP_Job_Seeker.QVD","Gender Code","AzureDbProdNIAADL","ESS","SUB814_JOBSEEKER_NIAA","JS.GENDER_CD",NA,NA,"mapped",1072
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/CDP_Job_Seeker.QVD","Gender","AzureDbProdNIAADL","ESS","DIM_GENDER","GDR.Long_Desc",NA,NA,"mapped",1072
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/CDP_Job_Seeker.QVD","Job Seeker Name","AzureDbProdNIAADL",NA,NA,"ISNULL([GIVEN_NAME] + ' ','') + [SURNAME]",NA,NA,"parse-error",1072
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/CDP_Job_Seeker.QVD","Residential Community Code","AzureDbProdNIAADL",NA,NA,"RESIDENTIAL_COMMUNITY_CD",NA,NA,"mapped",1072
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/CDP_Job_Seeker.QVD","Residential Community","AzureDbProdNIAADL",NA,NA,"COALESCE(ccd.LONG_DESC,'UKN')",NA,NA,"expr-column",1072
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/CDP_Job_Seeker.QVD","Postal Community Code","AzureDbProdNIAADL",NA,NA,"POSTAL_COMMUNITY_CD",NA,NA,"mapped",1072
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/CDP_Job_Seeker.QVD","Postal Community","AzureDbProdNIAADL",NA,NA,"COALESCE(ccd_p.LONG_DESC,'UKN')",NA,NA,"expr-column",1072
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/CDP_Job_Seeker.QVD","Job Seeker Community Name","AzureDbProdNIAADL",NA,NA,"case when (JS.[RESIDENTIAL_COMMUNITY_CD] is null or JS.[RESIDENTIAL_COMMUNITY_CD] = 'UNK') then COALESCE(ccd.LONG_DESC,'UKN') else COALESCE(ccd_p.LONG_DESC,'UKN') end",NA,NA,"parse-error",1072
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/CDP_Job_Seeker.QVD","Indigenous Flag","AzureDbProdNIAADL","ESS","SUB837_CDP_DEN_JS_CHARACTERISTICS_NIAA","jsc.INDIGENOUS_IND",NA,NA,"mapped",1072
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/QVD_List.QVD","Table_Name",NA,NA,NA,NA,NA,NA,"expr-column",1074
"01 ESS QVD Builder - IEP","lib://AppData/PROD/AzureDataLake/ESS/IEP/Temp/QVD_List.QVD","QVD_Path",NA,NA,NA,NA,NA,NA,"expr-column",1074
